address	type	length	references	value
1800f766d	string	8	0	hresult
1800f7676	string	9	0	fileName
1800f7680	string	11	0	lineNumber
1800f768c	string	7	0	module
1800f7694	string	12	0	failureType
1800f76a1	string	8	0	message
1800f76aa	string	9	0	threadId
1800f76b4	string	12	0	callContext
1800f76c1	string	21	0	originatingContextId
1800f76d7	string	23	0	originatingContextName
1800f76ef	string	26	0	originatingContextMessage
1800f770a	string	17	0	currentContextId
1800f771c	string	19	0	currentContextName
1800f7730	string	22	0	currentContextMessage
1800f7747	string	10	0	failureId
1800f7752	string	13	0	failureCount
1800f7760	string	9	0	function
1800f776a	string	12	0	ReferenceId
1800f7786	string	25	0	EspCreateThreadReference
1800f779f	string	15	0	PartA_PrivTags
1800f77ae	string	13	0	 wilActivity
1800f77bd	string	9	0	threadId
1800f77c7	string	9	0	ClientId
1800f77d1	string	9	0	ThreadId
1800f77ea	string	25	0	EspCreateThreadReference
1800f7803	string	15	0	PartA_PrivTags
1800f7812	string	13	0	 wilActivity
1800f7821	string	8	0	hresult
1800f782a	string	9	0	threadId
1800f7843	string	25	0	EspCreateThreadReference
1800f785c	string	15	0	PartA_PrivTags
1800f786b	string	16	0	 PartA_PrivTags
1800f787b	string	13	0	 wilActivity
1800f788a	string	8	0	hresult
1800f7893	string	9	0	fileName
1800f789d	string	11	0	lineNumber
1800f78a9	string	7	0	module
1800f78b1	string	12	0	failureType
1800f78be	string	8	0	message
1800f78c7	string	9	0	threadId
1800f78d1	string	12	0	callContext
1800f78de	string	21	0	originatingContextId
1800f78f4	string	23	0	originatingContextName
1800f790c	string	26	0	originatingContextMessage
1800f7927	string	17	0	currentContextId
1800f7939	string	19	0	currentContextName
1800f794d	string	22	0	currentContextMessage
1800f7964	string	10	0	failureId
1800f796f	string	13	0	failureCount
1800f797d	string	9	0	function
1800f7996	string	33	0	EspDuplicateEventObjectReference
1800f79b7	string	15	0	PartA_PrivTags
1800f79c6	string	13	0	 wilActivity
1800f79d5	string	8	0	hresult
1800f79de	string	9	0	threadId
1800f79e8	string	22	0	DuplicatedReferenceId
1800f7a0e	string	33	0	EspDuplicateEventObjectReference
1800f7a2f	string	15	0	PartA_PrivTags
1800f7a3e	string	16	0	 PartA_PrivTags
1800f7a4e	string	13	0	 wilActivity
1800f7a5d	string	8	0	hresult
1800f7a66	string	9	0	fileName
1800f7a70	string	11	0	lineNumber
1800f7a7c	string	7	0	module
1800f7a84	string	12	0	failureType
1800f7a91	string	8	0	message
1800f7a9a	string	9	0	threadId
1800f7aa4	string	12	0	callContext
1800f7ab1	string	21	0	originatingContextId
1800f7ac7	string	23	0	originatingContextName
1800f7adf	string	26	0	originatingContextMessage
1800f7afa	string	17	0	currentContextId
1800f7b0c	string	19	0	currentContextName
1800f7b20	string	22	0	currentContextMessage
1800f7b37	string	10	0	failureId
1800f7b42	string	13	0	failureCount
1800f7b50	string	9	0	function
1800f7b5a	string	22	0	DuplicatedReferenceId
1800f7b80	string	33	0	EspDuplicateEventObjectReference
1800f7ba1	string	15	0	PartA_PrivTags
1800f7bb0	string	13	0	 wilActivity
1800f7bbf	string	9	0	threadId
1800f7bc9	string	18	0	SourceReferenceId
1800f7beb	string	33	0	EspDuplicateEventObjectReference
1800f7c0c	string	15	0	PartA_PrivTags
1800f7c1b	string	13	0	 wilActivity
1800f7c2a	string	8	0	hresult
1800f7c33	string	9	0	threadId
1800f7c4c	string	33	0	EspDuplicateEventObjectReference
1800f7c6d	string	15	0	PartA_PrivTags
1800f7c7c	string	16	0	 PartA_PrivTags
1800f7c8c	string	13	0	 wilActivity
1800f7c9b	string	8	0	hresult
1800f7ca4	string	9	0	fileName
1800f7cae	string	11	0	lineNumber
1800f7cba	string	7	0	module
1800f7cc2	string	12	0	failureType
1800f7ccf	string	8	0	message
1800f7cd8	string	9	0	threadId
1800f7ce2	string	12	0	callContext
1800f7cef	string	21	0	originatingContextId
1800f7d05	string	23	0	originatingContextName
1800f7d1d	string	26	0	originatingContextMessage
1800f7d38	string	17	0	currentContextId
1800f7d4a	string	19	0	currentContextName
1800f7d5e	string	22	0	currentContextMessage
1800f7d75	string	10	0	failureId
1800f7d80	string	13	0	failureCount
1800f7d8e	string	9	0	function
1800f7da7	string	34	0	EspCreateEventObjectReferenceById
1800f7dc9	string	15	0	PartA_PrivTags
1800f7dd8	string	13	0	 wilActivity
1800f7de7	string	8	0	hresult
1800f7df0	string	9	0	threadId
1800f7dfa	string	12	0	ReferenceId
1800f7e16	string	34	0	EspCreateEventObjectReferenceById
1800f7e38	string	15	0	PartA_PrivTags
1800f7e47	string	16	0	 PartA_PrivTags
1800f7e57	string	13	0	 wilActivity
1800f7e66	string	8	0	hresult
1800f7e6f	string	9	0	fileName
1800f7e79	string	11	0	lineNumber
1800f7e85	string	7	0	module
1800f7e8d	string	12	0	failureType
1800f7e9a	string	8	0	message
1800f7ea3	string	9	0	threadId
1800f7ead	string	12	0	callContext
1800f7eba	string	21	0	originatingContextId
1800f7ed0	string	23	0	originatingContextName
1800f7ee8	string	26	0	originatingContextMessage
1800f7f03	string	17	0	currentContextId
1800f7f15	string	19	0	currentContextName
1800f7f29	string	22	0	currentContextMessage
1800f7f40	string	10	0	failureId
1800f7f4b	string	13	0	failureCount
1800f7f59	string	9	0	function
1800f7f63	string	12	0	ReferenceId
1800f7f7f	string	34	0	EspCreateEventObjectReferenceById
1800f7fa1	string	15	0	PartA_PrivTags
1800f7fb0	string	13	0	 wilActivity
1800f7fbf	string	9	0	threadId
1800f7fc9	string	9	0	ClientId
1800f7fd3	string	9	0	ObjectId
1800f7fec	string	34	0	EspCreateEventObjectReferenceById
1800f800e	string	15	0	PartA_PrivTags
1800f801d	string	13	0	 wilActivity
1800f802c	string	8	0	hresult
1800f8035	string	9	0	threadId
1800f804e	string	34	0	EspCreateEventObjectReferenceById
1800f8070	string	15	0	PartA_PrivTags
1800f807f	string	16	0	 PartA_PrivTags
1800f808f	string	13	0	 wilActivity
1800f809e	string	8	0	hresult
1800f80a7	string	9	0	fileName
1800f80b1	string	11	0	lineNumber
1800f80bd	string	7	0	module
1800f80c5	string	12	0	failureType
1800f80d2	string	8	0	message
1800f80db	string	9	0	threadId
1800f80e5	string	12	0	callContext
1800f80f2	string	21	0	originatingContextId
1800f8108	string	23	0	originatingContextName
1800f8120	string	26	0	originatingContextMessage
1800f813b	string	17	0	currentContextId
1800f814d	string	19	0	currentContextName
1800f8161	string	22	0	currentContextMessage
1800f8178	string	10	0	failureId
1800f8183	string	13	0	failureCount
1800f8191	string	9	0	function
1800f81aa	string	30	0	EspCreateEventObjectReference
1800f81c8	string	15	0	PartA_PrivTags
1800f81d7	string	13	0	 wilActivity
1800f81e6	string	8	0	hresult
1800f81ef	string	9	0	threadId
1800f81f9	string	9	0	ClientId
1800f8203	string	9	0	ObjectId
1800f820c	string	13	0	 ReferenceId
1800f8229	string	30	0	EspCreateEventObjectReference
1800f8247	string	15	0	PartA_PrivTags
1800f8256	string	16	0	 PartA_PrivTags
1800f8266	string	13	0	 wilActivity
1800f8275	string	8	0	hresult
1800f827e	string	9	0	fileName
1800f8288	string	11	0	lineNumber
1800f8294	string	7	0	module
1800f829c	string	12	0	failureType
1800f82a9	string	8	0	message
1800f82b2	string	9	0	threadId
1800f82bc	string	12	0	callContext
1800f82c9	string	21	0	originatingContextId
1800f82df	string	23	0	originatingContextName
1800f82f7	string	26	0	originatingContextMessage
1800f8312	string	17	0	currentContextId
1800f8324	string	19	0	currentContextName
1800f8338	string	22	0	currentContextMessage
1800f834f	string	10	0	failureId
1800f835a	string	13	0	failureCount
1800f8368	string	9	0	function
1800f8372	string	9	0	ClientId
1800f837c	string	9	0	ObjectId
1800f8385	string	13	0	 ReferenceId
1800f83a2	string	30	0	EspCreateEventObjectReference
1800f83c0	string	15	0	PartA_PrivTags
1800f83cf	string	13	0	 wilActivity
1800f83de	string	9	0	threadId
1800f83f7	string	30	0	EspCreateEventObjectReference
1800f8415	string	15	0	PartA_PrivTags
1800f8424	string	13	0	 wilActivity
1800f8433	string	8	0	hresult
1800f843c	string	9	0	threadId
1800f8455	string	30	0	EspCreateEventObjectReference
1800f8473	string	15	0	PartA_PrivTags
1800f8482	string	16	0	 PartA_PrivTags
1800f8492	string	13	0	 wilActivity
1800f84a1	string	8	0	hresult
1800f84aa	string	9	0	fileName
1800f84b4	string	11	0	lineNumber
1800f84c0	string	7	0	module
1800f84c8	string	12	0	failureType
1800f84d5	string	8	0	message
1800f84de	string	9	0	threadId
1800f84e8	string	12	0	callContext
1800f84f5	string	21	0	originatingContextId
1800f850b	string	23	0	originatingContextName
1800f8523	string	26	0	originatingContextMessage
1800f853e	string	17	0	currentContextId
1800f8550	string	19	0	currentContextName
1800f8564	string	22	0	currentContextMessage
1800f857b	string	10	0	failureId
1800f8586	string	13	0	failureCount
1800f8594	string	9	0	function
1800f85ad	string	22	0	EspGetEventObjectType
1800f85c3	string	15	0	PartA_PrivTags
1800f85d2	string	13	0	 wilActivity
1800f85e1	string	8	0	hresult
1800f85ea	string	9	0	threadId
1800f8609	string	22	0	EspGetEventObjectType
1800f861f	string	15	0	PartA_PrivTags
1800f862e	string	16	0	 PartA_PrivTags
1800f863e	string	13	0	 wilActivity
1800f864d	string	8	0	hresult
1800f8656	string	9	0	fileName
1800f8660	string	11	0	lineNumber
1800f866c	string	7	0	module
1800f8674	string	12	0	failureType
1800f8681	string	8	0	message
1800f868a	string	9	0	threadId
1800f8694	string	12	0	callContext
1800f86a1	string	21	0	originatingContextId
1800f86b7	string	23	0	originatingContextName
1800f86cf	string	26	0	originatingContextMessage
1800f86ea	string	17	0	currentContextId
1800f86fc	string	19	0	currentContextName
1800f8710	string	22	0	currentContextMessage
1800f8727	string	10	0	failureId
1800f8732	string	13	0	failureCount
1800f8740	string	9	0	function
1800f875f	string	22	0	EspGetEventObjectType
1800f8775	string	15	0	PartA_PrivTags
1800f8784	string	13	0	 wilActivity
1800f8793	string	9	0	threadId
1800f879d	string	9	0	ObjectId
1800f87b6	string	22	0	EspGetEventObjectType
1800f87cc	string	15	0	PartA_PrivTags
1800f87db	string	13	0	 wilActivity
1800f87ea	string	8	0	hresult
1800f87f3	string	9	0	threadId
1800f880c	string	22	0	EspGetEventObjectType
1800f8822	string	15	0	PartA_PrivTags
1800f8831	string	16	0	 PartA_PrivTags
1800f8841	string	13	0	 wilActivity
1800f8850	string	8	0	hresult
1800f8859	string	9	0	fileName
1800f8863	string	11	0	lineNumber
1800f886f	string	7	0	module
1800f8877	string	12	0	failureType
1800f8884	string	8	0	message
1800f888d	string	9	0	threadId
1800f8897	string	12	0	callContext
1800f88a4	string	21	0	originatingContextId
1800f88ba	string	23	0	originatingContextName
1800f88d2	string	26	0	originatingContextMessage
1800f88ed	string	17	0	currentContextId
1800f88ff	string	19	0	currentContextName
1800f8913	string	22	0	currentContextMessage
1800f892a	string	10	0	failureId
1800f8935	string	13	0	failureCount
1800f8943	string	9	0	function
1800f895c	string	20	0	EspGetEventObjectId
1800f8970	string	15	0	PartA_PrivTags
1800f897f	string	13	0	 wilActivity
1800f898e	string	8	0	hresult
1800f8997	string	9	0	threadId
1800f89a1	string	9	0	ObjectId
1800f89ba	string	20	0	EspGetEventObjectId
1800f89ce	string	15	0	PartA_PrivTags
1800f89dd	string	16	0	 PartA_PrivTags
1800f89ed	string	13	0	 wilActivity
1800f89fc	string	8	0	hresult
1800f8a05	string	9	0	fileName
1800f8a0f	string	11	0	lineNumber
1800f8a1b	string	7	0	module
1800f8a23	string	12	0	failureType
1800f8a30	string	8	0	message
1800f8a39	string	9	0	threadId
1800f8a43	string	12	0	callContext
1800f8a50	string	21	0	originatingContextId
1800f8a66	string	23	0	originatingContextName
1800f8a7e	string	26	0	originatingContextMessage
1800f8a99	string	17	0	currentContextId
1800f8aab	string	19	0	currentContextName
1800f8abf	string	22	0	currentContextMessage
1800f8ad6	string	10	0	failureId
1800f8ae1	string	13	0	failureCount
1800f8aef	string	9	0	function
1800f8af9	string	9	0	ObjectId
1800f8b12	string	20	0	EspGetEventObjectId
1800f8b26	string	15	0	PartA_PrivTags
1800f8b35	string	13	0	 wilActivity
1800f8b44	string	9	0	threadId
1800f8b5d	string	20	0	EspGetEventObjectId
1800f8b71	string	15	0	PartA_PrivTags
1800f8b80	string	13	0	 wilActivity
1800f8b8f	string	8	0	hresult
1800f8b98	string	9	0	threadId
1800f8bb1	string	20	0	EspGetEventObjectId
1800f8bc5	string	15	0	PartA_PrivTags
1800f8bd4	string	16	0	 PartA_PrivTags
1800f8be4	string	13	0	 wilActivity
1800f8bf3	string	8	0	hresult
1800f8bfc	string	9	0	fileName
1800f8c06	string	11	0	lineNumber
1800f8c12	string	7	0	module
1800f8c1a	string	12	0	failureType
1800f8c27	string	8	0	message
1800f8c30	string	9	0	threadId
1800f8c3a	string	12	0	callContext
1800f8c47	string	21	0	originatingContextId
1800f8c5d	string	23	0	originatingContextName
1800f8c75	string	26	0	originatingContextMessage
1800f8c90	string	17	0	currentContextId
1800f8ca2	string	19	0	currentContextName
1800f8cb6	string	22	0	currentContextMessage
1800f8ccd	string	10	0	failureId
1800f8cd8	string	13	0	failureCount
1800f8ce6	string	9	0	function
1800f8cff	string	25	0	property_supported_query
1800f8d18	string	15	0	PartA_PrivTags
1800f8d27	string	13	0	 wilActivity
1800f8d36	string	8	0	hresult
1800f8d3f	string	9	0	threadId
1800f8d49	string	12	0	IsSupported
1800f8d66	string	25	0	property_supported_query
1800f8d7f	string	15	0	PartA_PrivTags
1800f8d8e	string	16	0	 PartA_PrivTags
1800f8d9e	string	13	0	 wilActivity
1800f8dad	string	8	0	hresult
1800f8db6	string	9	0	fileName
1800f8dc0	string	11	0	lineNumber
1800f8dcc	string	7	0	module
1800f8dd4	string	12	0	failureType
1800f8de1	string	8	0	message
1800f8dea	string	9	0	threadId
1800f8df4	string	12	0	callContext
1800f8e01	string	21	0	originatingContextId
1800f8e17	string	23	0	originatingContextName
1800f8e2f	string	26	0	originatingContextMessage
1800f8e4a	string	17	0	currentContextId
1800f8e5c	string	19	0	currentContextName
1800f8e70	string	22	0	currentContextMessage
1800f8e87	string	10	0	failureId
1800f8e92	string	13	0	failureCount
1800f8ea0	string	9	0	function
1800f8eaa	string	12	0	IsSupported
1800f8ec7	string	25	0	property_supported_query
1800f8ee0	string	15	0	PartA_PrivTags
1800f8eef	string	13	0	 wilActivity
1800f8efe	string	9	0	threadId
1800f8f08	string	9	0	ClientId
1800f8f12	string	11	0	FilterType
1800f8f1e	string	11	0	PropertyId
1800f8f39	string	25	0	property_supported_query
1800f8f52	string	15	0	PartA_PrivTags
1800f8f61	string	13	0	 wilActivity
1800f8f70	string	8	0	hresult
1800f8f79	string	9	0	threadId
1800f8f92	string	25	0	property_supported_query
1800f8fab	string	15	0	PartA_PrivTags
1800f8fba	string	16	0	 PartA_PrivTags
1800f8fca	string	13	0	 wilActivity
1800f8fd9	string	8	0	hresult
1800f8fe2	string	9	0	fileName
1800f8fec	string	11	0	lineNumber
1800f8ff8	string	7	0	module
1800f9000	string	12	0	failureType
1800f900d	string	8	0	message
1800f9016	string	9	0	threadId
1800f9020	string	12	0	callContext
1800f902d	string	21	0	originatingContextId
1800f9043	string	23	0	originatingContextName
1800f905b	string	26	0	originatingContextMessage
1800f9076	string	17	0	currentContextId
1800f9088	string	19	0	currentContextName
1800f909c	string	22	0	currentContextMessage
1800f90b3	string	10	0	failureId
1800f90be	string	13	0	failureCount
1800f90cc	string	9	0	function
1800f90e5	string	26	0	EspQueryDesktopProperties
1800f90ff	string	15	0	PartA_PrivTags
1800f910e	string	13	0	 wilActivity
1800f911d	string	9	0	threadId
1800f9127	string	17	0	PropertyIdsCount
1800f9139	string	12	0	PropertyIds
1800f9155	string	26	0	EspQueryDesktopProperties
1800f916f	string	15	0	PartA_PrivTags
1800f917e	string	13	0	 wilActivity
1800f918d	string	8	0	hresult
1800f9196	string	9	0	threadId
1800f91af	string	26	0	EspQueryDesktopProperties
1800f91c9	string	15	0	PartA_PrivTags
1800f91d8	string	16	0	 PartA_PrivTags
1800f91e8	string	13	0	 wilActivity
1800f91f7	string	8	0	hresult
1800f9200	string	9	0	fileName
1800f920a	string	11	0	lineNumber
1800f9216	string	7	0	module
1800f921e	string	12	0	failureType
1800f922b	string	8	0	message
1800f9234	string	9	0	threadId
1800f923e	string	12	0	callContext
1800f924b	string	21	0	originatingContextId
1800f9261	string	23	0	originatingContextName
1800f9279	string	26	0	originatingContextMessage
1800f9294	string	17	0	currentContextId
1800f92a6	string	19	0	currentContextName
1800f92ba	string	22	0	currentContextMessage
1800f92d1	string	10	0	failureId
1800f92dc	string	13	0	failureCount
1800f92ea	string	9	0	function
1800f9303	string	25	0	EspQueryClientProperties
1800f931c	string	15	0	PartA_PrivTags
1800f932b	string	13	0	 wilActivity
1800f933a	string	9	0	threadId
1800f9344	string	17	0	PropertyIdsCount
1800f9356	string	12	0	PropertyIds
1800f9372	string	25	0	EspQueryClientProperties
1800f938b	string	15	0	PartA_PrivTags
1800f939a	string	13	0	 wilActivity
1800f93a9	string	8	0	hresult
1800f93b2	string	9	0	threadId
1800f93cb	string	25	0	EspQueryClientProperties
1800f93e4	string	15	0	PartA_PrivTags
1800f93f3	string	16	0	 PartA_PrivTags
1800f9403	string	13	0	 wilActivity
1800f9412	string	8	0	hresult
1800f941b	string	9	0	fileName
1800f9425	string	11	0	lineNumber
1800f9431	string	7	0	module
1800f9439	string	12	0	failureType
1800f9446	string	8	0	message
1800f944f	string	9	0	threadId
1800f9459	string	12	0	callContext
1800f9466	string	21	0	originatingContextId
1800f947c	string	23	0	originatingContextName
1800f9494	string	26	0	originatingContextMessage
1800f94af	string	17	0	currentContextId
1800f94c1	string	19	0	currentContextName
1800f94d5	string	22	0	currentContextMessage
1800f94ec	string	10	0	failureId
1800f94f7	string	13	0	failureCount
1800f9505	string	9	0	function
1800f951e	string	24	0	EspQueryTokenProperties
1800f9536	string	15	0	PartA_PrivTags
1800f9545	string	13	0	 wilActivity
1800f9554	string	9	0	threadId
1800f955e	string	17	0	PropertyIdsCount
1800f9570	string	12	0	PropertyIds
1800f958c	string	24	0	EspQueryTokenProperties
1800f95a4	string	15	0	PartA_PrivTags
1800f95b3	string	13	0	 wilActivity
1800f95c2	string	8	0	hresult
1800f95cb	string	9	0	threadId
1800f95e4	string	24	0	EspQueryTokenProperties
1800f95fc	string	15	0	PartA_PrivTags
1800f960b	string	16	0	 PartA_PrivTags
1800f961b	string	13	0	 wilActivity
1800f962a	string	8	0	hresult
1800f9633	string	9	0	fileName
1800f963d	string	11	0	lineNumber
1800f9649	string	7	0	module
1800f9651	string	12	0	failureType
1800f965e	string	8	0	message
1800f9667	string	9	0	threadId
1800f9671	string	12	0	callContext
1800f967e	string	21	0	originatingContextId
1800f9694	string	23	0	originatingContextName
1800f96ac	string	26	0	originatingContextMessage
1800f96c7	string	17	0	currentContextId
1800f96d9	string	19	0	currentContextName
1800f96ed	string	22	0	currentContextMessage
1800f9704	string	10	0	failureId
1800f970f	string	13	0	failureCount
1800f971d	string	9	0	function
1800f9736	string	27	0	EspQueryMailslotProperties
1800f9751	string	15	0	PartA_PrivTags
1800f9760	string	13	0	 wilActivity
1800f976f	string	9	0	threadId
1800f9779	string	17	0	PropertyIdsCount
1800f978b	string	12	0	PropertyIds
1800f97a7	string	27	0	EspQueryMailslotProperties
1800f97c2	string	15	0	PartA_PrivTags
1800f97d1	string	13	0	 wilActivity
1800f97e0	string	8	0	hresult
1800f97e9	string	9	0	threadId
1800f9802	string	27	0	EspQueryMailslotProperties
1800f981d	string	15	0	PartA_PrivTags
1800f982c	string	16	0	 PartA_PrivTags
